Name,Booth,Category,Website,Address
"PlaneWave Instruments, Inc.",F42,Materials Supplier,http://www.planewave.com,"1375 N Main St, Bldg 1, Adrian, MI, United States, 49221."
Pleione Energy S.A.,R20,Research | Components – Electronic / Electrical | Subsystem / Systems Supplier,http://www.pleione-energy.com,"42 Thrakis Street, Agia Paraskevi, Athens, Greece, 15341."
PLUG IN,G21,Design / Engineering Services | Facilities Engineering | Test & Measurement,http://www.plugin-vacuum.com,"5 rue du Corps Franc du Sidobre, ROQUECOURBE, France, 81210."
PMMR Projektmanagement,Z02,Engineering Consultancy,http://www.pmmr.eu,"Unter den Bergen 9, Bad Salzungen, Germany, 36433."
POG Präzisionsoptik Gera GmbH,B56,Manufacturing | Optics | Subsystem / Systems Supplier,http://www.pog.eu,"Alte Straße 3, Löbichau, Germany, 04626."
POLARIS Raumflugzeuge GmbH,L11,Launch Services | Manufacturing,http://www.polaris-spaceplanes.com,"Zum Panrepel 11, Bremen, Germany, 28307."
POLSA - Polish Space Agency,N30,Security / Government,http://www.polsa.gov.pl/en,"ul. Trzy Lipy 3, Gdańsk, 80-172, Poland, Poland."
POLYRACK TECH-GROUP Holding GmbH & Co. KG,T57,Design / Engineering Services | Components – Electronic / Electrical | Manufacturing,http://www.polyrack.com,"Steinbeisstrasse 4, Straubenhardt, Baden-Württemberg, Germany, 75334."
Powell Electronics Ireland Limited,W20,Design / Engineering Services | Components – Electronic / Electrical | Electronics Manufacturing,http://www.powell-electronics.eu,"Unit F Clane Business Park, Clane, Kildare, Ireland, W91 XN65."
"Presidio Components, Inc",P30,Design / Engineering Services | Components – Electronic / Electrical,http://www.presidiocomponents.com,"7169 Construction Court, San Diego, CA, United States, 92121."
PrimaLuceLab Spa - Space Division,P10,Optics | Subsystem / Systems Supplier | Communications & Ground Systems,https://www.primalucespace.com/,"via Roveredo 20/B, Pordenone, PN, Italy, 33170."
Printech Circuit Labs,M47,Components – Electronic / Electrical | Communications & Ground Systems,https://www.pcll.co.uk/,"Haltwhistle Rd, South Woodham Ferrers, Essex, United Kingdom, CM3 5ZA."
Prisma Electronics SA,R40,Design / Engineering Services | Electronics Manufacturing | Interconnect / Cable & Wire,http://www.prismael.com,"87 Demokratias Av., Alexandroupolis, Greece, 68100."
Pronexos,K52,Design / Engineering Services | Components – Mechanical / Other | Manufacturing,http://www.pronexos.com,"Planthofsweg 77, Almelo, Netherlands, 7601 PJ."
Protec GmbH,L47,Components – Electronic / Electrical | Interconnect / Cable & Wire | Security / Government,http://www.protec-semi.de,"Friedrich-Bergius-Str. 12, Höhenkirchen-Siegertsbrunn, Germany, 85635."
"Proto Labs, Ltd.",610,Design / Engineering Services | Components – Mechanical / Other | Manufacturing,http://www.protolabs.com,"Halesfield 8, Telford, Shropshire, United Kingdom, TF7 4QN."
Protostar Labs d.o.o.,ZZ11,Software Supplier / Developer | Optics | Subsystem / Systems Supplier,http://www.protostar.ai,"Vijenac S.H. Gutmanna 4B, Belišće, Croatia, 31551."
Provecta,K41,Design / Engineering Services | Components – Mechanical / Other | Manufacturing,http://www.provecta.be,"Blarenberglaan 5, Mechelen, Belgium, 2800."
PTC,W25,Design / Engineering Services | Software Supplier / Developer,http://www.ptc.com,"Friedenstraße 22B, Munich, Germany, 81671 München."
PUT Rocketlab,814,Research | Academia | Communications & Ground Systems,https://rocketlab.pl/,"Plac Marii Skłodowskiej-Curie 5, Poznań, Wielkopolska, Poland, 60-965."
PWB AG,G47,Components – Mechanical / Other | Manufacturing | Optics,http://www.pwb.ch,"Tiefenackerstrasse 50, Altstätten, Sankt Gallen, Switzerland, 9450."
Pyroalliance,K31,Materials Supplier | Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.pyroalliance.com,"139 Route de Verneuil, Les Mureaux, France, 78132."
PYXALIS,U21,Design / Engineering Services | Components – Electronic / Electrical | Subsystem / Systems Supplier,https://pyxalis.com/,"2 RUE DE CHATAGNON, MOIRANS, France, 38430."
PYXIS SPACE GmbH,ZZZ09,Design / Engineering Services | Software Supplier / Developer | Subsystem / Systems Supplier,http://www.pyxis-space.com,"Rückertstr. 2, Würzburg, Germany, 97072."
Q-Tech Corporation,L47,Design / Engineering Services | Components – Electronic / Electrical,http://www.q-tech.com,"6161 Chip Ave., Cypress, CA, United States, 90630."
QBT SAGL,G47,Engineering Consultancy | Facilities Engineering | Software Supplier / Developer,http://www.g0flight.ch,"E.Bossi,4, Chiasso, Tessin, Switzerland, 6830."
Quantum Galactics GmbH,E43,Prime Contractor | Satellite Operations / Development | Subsystem / Systems Supplier,http://www.quantumgalactics.com,"Brunsbütteler Damm 120-130, Berlin, Germany, 13581."
QuickLogic Corporation,R19,Design / Engineering Services | Components – Electronic / Electrical | Security / Government,http://www.quicklogic.com,"2220 Lundy Ave, San Jose, CA, United States, 95131."
R-Space,E37,Research | Satellite Operations / Development | Test & Measurement,http://www.r-space.at,"Office Park 2, Wien Flughafen, Austria, 1300."
Radiall,R50,Materials Supplier | Components – Electronic / Electrical | Interconnect / Cable & Wire,http://www.radiall.com,"Carl-Zeiss-Strasse 10, Roedermark, Germany, 63322."
Radiation Test Solutions,X41,Engineering Consultancy | Components – Electronic / Electrical | Test & Measurement,http://www.radiationtestsolutions.com,"5030 Centennial Blvd., Colorado Springs, CO, United States, 80919."
Rakon,E06,Components – Electronic / Electrical | Subsystem / Systems Supplier | Communications & Ground Systems,http://www.rakon.com,"2 rue Robert Keller, Pont Sainte Marie, France, 10150."
"RAM Aviation, Space & Defense",F33,Design / Engineering Services | Components – Mechanical / Other | Manufacturing,http://www.ramasd.com,"3172 E. Deseret Drive South, St. George, UT, United States, 84790."
Ramon.Space,V18,Components – Electronic / Electrical | Electronics Manufacturing | Subsystem / Systems Supplier,http://www.ramon.space,"2 Hacarmel St, Yokneam, Israel, 2069201."
Rapidity Space,D36,Engineering Consultancy | Design / Engineering Services | Software Supplier / Developer,http://www.rapidity-space.com,"Kungsängsgatan 35, Uppsala, Sweden, 75322."
Raptor Photonics,X19,Design / Engineering Services | Electronics Manufacturing | Optics,http://www.raptorphotonics.com,"Willowbank Business Park,, Larne, Co. Antrim, United Kingdom, BT40 2SF."
rasdaman GmbH,303,Software Supplier / Developer,http://www.rasdaman.com,"Hans-Hermann-Sieling-Str 17, Bremen, Bremen, Germany, D-28759."
Ravi Electronics APS,Z19,Electronics Manufacturing,http://www.ravi.dk,"Mineralvej 2A, Aalborg Oest, Denmark, 9220."
RBC Signals,D57,Satellite Operations / Development | Communications & Ground Systems,http://www.rbcsignals.com/,"2205 152nd Ave NE, Redmond, WA, United States, 98052-5519."
Redwire,J45,Components – Electronic / Electrical | Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.rdw.com,"10 Rue Henri M. Schnadt, Luxembourg, Luxembourg, 2530."
Reflex Aerospace,B29,Manufacturing | Satellite Operations / Development | Security / Government,https://www.reflexaerospace.com/,"Grünberger Str. 48b, Berlin, Germany, 10245."
RENESAS,V21,Components – Electronic / Electrical | Electronics Manufacturing | Manufacturing,https://www.renesas.com/eu/en,"Arcadiastraße 10, Düsseldorf, Germany, 40472."
ReOrbit,J22,Prime Contractor | Design / Engineering Services | Security / Government,https://www.reorbit.space/,"Henry Fordin katu 6, Helsinki, Finland, 00150."
Resonic GmbH,Z36,Test & Measurement,http://www.resonic.de,"Schwarzschildstr. 1, Berlin, Germany, 12489."
Revolv Space,Q19,Subsystem / Systems Supplier,http://www.revolvspace.com,"Corso Re Umberto 7, Torino, Italy, 10121."
RF Microtech,D55,Design / Engineering Services | Components – Electronic / Electrical | Communications & Ground Systems,http://www.rfmicrotech.com,"Via L. Maccheroni, 64, Perugia, Italia, Italy, 06132."
RF-Design GmbH,R52,Design / Engineering Services | Electronics Manufacturing | Communications & Ground Systems,http://www.rf-design-online.de,"Lahnstr. 13, Bensheim, Germany, 64625."
RGM SPACE,X18,Engineering Consultancy | Components – Electronic / Electrical | Test & Measurement,http://www.rgmspace.com,"Via Zoe Fontana 220, Edificio C, Rome, Italy, Italy, 00131."
Rhopoint Components ltd,G56,Design / Engineering Services | Components – Electronic / Electrical | Test & Measurement,http://www.rhopointcomponents.com,"Rhopoint House, Imberhorne Lane, East Grinstead, West Sussex, United Kingdom, RH19 1QZ."
RIDE!,C41,Launch Services,https://www.ridespace.io,"40 Av. des Terroirs de France, Paris, France, 75012."
Rivada Space Networks GmbH,V54,Satellite Operations / Development | Communications & Ground Systems,http://www.rivadaspace.com,"Widenmayerstraße 32, München, Germany, 80538."
Rocket Factory Augsburg AG,E19,Launch Services | Manufacturing | Satellite Operations / Development,http://www.rfa.space,"Berliner Allee 65, Augsburg, Germany, 86153."
Rocket Lab USA,C39,Launch Services | Manufacturing | Satellite Operations / Development,http://www.rocketlabusa.com,"3881 McGowen Street, Long Beach, CA, United States, 90808."
Rodofil s.r.l.,ZZ44,Components – Mechanical / Other | Manufacturing | Test & Measurement,http://www.rodofil.com,"Strada di Chiozzola, 29, Bogolese di Sorbolo Mezzani, Italy, Italy, 43058."
Rohde & Schwarz GmbH & Co KG,J53,Electronics Manufacturing | Satellite Operations / Development | Test & Measurement,http://www.rohde-schwarz.com,"Mühldorfstraße 15, Munich, Bavaria, Germany, 81671."
Romanian InSpace Engineering S.R.L.,R25,Design / Engineering Services | Satellite Operations / Development | Subsystem / Systems Supplier,http://www.roinspace.com,"Calea Șerban Vodă, nr. 133, Sector 4, București, Bucharest, Romania, 040205."
Rovsing A/S,K58,Design / Engineering Services | Software Supplier / Developer | Test & Measurement,http://www.rovsing.dk,"Ejby Industrivej 34-38, Glostrup, Glostrup, Denmark, DK-2600."
RSP Technology,S11,Materials Supplier | Components – Mechanical / Other | Optics,http://www.rsp-technology.com,"Metaalpark 2, Farmsum, Netherlands, 9936 BV."
RSS-Hydro SARL,J45,Engineering Consultancy | Research | Software Supplier / Developer,https://rss-hydro.lu/,"51 Rue de Noertzange,, Kayl, Luxembourg, 3670."
RST Rostock System-Technik GmbH,J52,Design / Engineering Services | Manufacturing | Communications & Ground Systems,http://rst-rostock.de,"Friedrich-Barnewitz-Str. 9, Rostock, Germany, 18119."
Réaltra Space Systems Engineering,Y13,Design / Engineering Services | Electronics Manufacturing | Subsystem / Systems Supplier,http://www.realtra.space,"The Realtime BuildingClonshaugh Business Pk, Dublin, Ireland, D17 H262."
S+D METALS GmbH,N47,Materials Supplier,http://www.sd-metals.com,"Im Grund 5, Stelle, Germany, 21435."
S.A.B. S.r.l.,L35,Launch Services | Subsystem / Systems Supplier | Test & Measurement,http://www.sabaerospace.com,"Via Alfonso Capecelatro 87, Milano, Italy, 20122."
SABCA,T15,Launch Services | Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.sabca.be,"Chausssee de Haecht 1470, Brussels, Belgium, 1130."
SACA Europe BV,R13,Components – Electronic / Electrical | Components – Mechanical / Other | Interconnect / Cable & Wire,http://www.sacaeurope.com,"Steenovenweg 5, Helmond, Netherlands, 5708HN."
Safran,E22,Optics | Subsystem / Systems Supplier | Communications & Ground Systems,http://www.safran-group.com,"5 avenue des Andes, Les Ulis, France, 91940."
Saft,U52,Research | Satellite Operations / Development | Security / Government,http://www.saft.com,"107 Beaver Ct., Cockeysville, MD, United States, 21030."
SAIMAP-VIENNOT,U21,Components – Mechanical / Other,http://www.saimap-viennot.com,"12 rue des Caves, SAINT LUBIN DES JONCHERETS, France, 28350."
Saint Gobain Omniseal Solutions,N45,Design / Engineering Services | Components – Mechanical / Other | Manufacturing,https://www.omniseal-solutions.com/,"Heiveldekens 22, Kontich, Belgium, B-2550."
SANCTUARY Systems GmbH,ZZZ04,Research | Software Supplier / Developer | Subsystem / Systems Supplier,http://www.sanctuary.dev,"Robert-Bosch-Straße 7, Darmstadt, Germany, 64293."
Sandvik Osprey Ltd,G41,Materials Supplier | Manufacturing,https://www.cealloys.sandvik/en/,"Red Jacket Works, Milland Road, Neath, United Kingdom, SA11 1NJ."
Sanmina,617,Design / Engineering Services | Electronics Manufacturing | Manufacturing,http://www.sanmina.com,"Lerchenstraße 1, Gunzenhausen, Germany, 91710."
Sat Thermique,U21,Design / Engineering Services | Materials Supplier | Manufacturing,https://www.sat-thermique.com/,"170 rue Louis Armand, Savoie Hexapole, MERY, France, 73420."
SATE,K21,Engineering Consultancy | Software Supplier / Developer | Satellite Operations / Development,http://www.sate-italy.com,"Santa Croce 664/a, Venezia, Italy, 30135."
Satlab AS,Z19,Satellite Operations / Development | Subsystem / Systems Supplier | Communications & Ground Systems,http://www.satlab.com,"Alfred nobels vej 27, Aalborg, Denmark, 9220."
Satrev S.A.,Y30,Design / Engineering Services | Satellite Operations / Development | Communications & Ground Systems,http://satrev.space,"pl. Srzelecki 25, Wrocław, Poland, 50-224."
Satrev S.A.,N30,Design / Engineering Services | Satellite Operations / Development | Communications & Ground Systems,http://satrev.space,"pl. Srzelecki 25, Wrocław, Poland, 50-224."
Scanway S.A.,N30,Design / Engineering Services | Optics | Subsystem / Systems Supplier,https://scanway.pl/,"ul. Strzegomska 140A, Wroclaw, Poland, 54-429."
Scanway S.A.,Y30,Design / Engineering Services | Optics | Subsystem / Systems Supplier,https://scanway.pl/,"Strzegomska 140A, Wrocław, Dolnoslaskie, Poland, 54-427."
Schlenk Metallfolien GmbH & Co. KG,X09,Materials Supplier | Components – Mechanical / Other | Interconnect / Cable & Wire,http://www.schlenk.de,"Barnsdorfer Hauptstraße 5, Roth - Barnsdorf, Bavaria, Germany, D-91154."
SCHOTT AG,H60,Components – Electronic / Electrical | Components – Mechanical / Other | Optics,http://www.schott.com,"Hattenbergstrasse 10, Mainz, RLP, Germany, 55122."
SCHURTER,G47,Components – Electronic / Electrical,http://www.schurter.com,"Werkhofstrasse 8-12, Postfach, Luzern, Switzerland, 6002."
SCM Solutions,K11,Research | Components – Electronic / Electrical | Manufacturing,http://info@scm-sol.eu,"Moksliniku str. 6A, Vilnius, Lithuania, 08412."
SE-Training GmbH,A33,Engineering Consultancy,http://www.se-training.net,"Bauelenzelgstrasse 20, Eglisau, Zürich, Switzerland, 8193."
secunet Security Networks AG,Q32,Communications & Ground Systems | Security / Government,http://www.secunet.com,"Kurfürstenstrasse 58, Essen, Germany, 45138."
Selha Group,ZZ22,Design / Engineering Services | Electronics Manufacturing | Communications & Ground Systems,http://www.selhagroup.com,"Z.I. Rue Lavoisier, Eu, France, 76260."
Sener,N30,Engineering Consultancy | Manufacturing | Satellite Operations / Development,http://www.group.sener,"Calle Severo Ochoa 4 - Parque Tecnológico de Madrid, Tres Cantos, Madrid, Spain, 28760."
"Senior Metal Bellows, a division of Senior Operations LLC",C53,Engineering Consultancy | Design / Engineering Services | Components – Electronic / Electrical | Manufacturing,http://www.metalbellows.com,"1075 Providence Highway, Sharon, MA, United States, 02067."
Sensmetry,K11,Engineering Consultancy | Design / Engineering Services | Software Supplier / Developer,https://sensmetry.com/,"J. Jasinskio st. 16A, Vilnius, Lithuania, 03163."
Sentek Dynamics Inc.,U67,Test & Measurement,https://www.sentekdynamics.com,"2090 Duane Avenue, Santa Clara, CA, United States, 95054."
SEOPS,416,Design / Engineering Services | Launch Services | Satellite Operations / Development,http://seops.space,"497 Turner Lane, Giddings, TX, United States, 78942."
SERENUM SPACE,R36,Components – Electronic / Electrical | Subsystem / Systems Supplier | Test & Measurement,http://www.serenumspace.com,"Jana Babáka 2733/11, Brno, Czech Republic, 61200."
SERMA Group,T54,Components – Electronic / Electrical | Electronics Manufacturing | Test & Measurement,http://www.serma.com,"14 rue Galilée, Pessac, France, 33608."
SES Satellites,J45,Satellite Operations / Development,https://www.ses.com/,"Château de Betzdorf, Luxembourg, Luxembourg, L-6815."
"Shanghai Anzhe Technology Co., Ltd.",508,Components – Electronic / Electrical | Manufacturing,http://www.anzhetek.com,"402B, Block 2C, No. 1680 Shengli Road, Qingpu, Shanghai, China, 201799."
Sharp Energy Solutions Corporation,ZZ10,Components – Electronic / Electrical | Subsystem / Systems Supplier,http://www.global.sharp,"Kitakamei-cho 3-1-72, Yao City, Osaka, Japan, 581-8585."
SI Robotics,N30,Components – Mechanical / Other | Subsystem / Systems Supplier | Security / Government,https://www.linkedin.com/company/si-robotics,"ul. Kolejowa 15/17, Warsaw, Mazowieckie, Poland, 01-217."
Siemens Industry Software GmbH,M30,Engineering Consultancy | Design / Engineering Services | Software Supplier / Developer,https://www.sw.siemens.com/,"Am Kabellager 9, Cologne, DE-51063 KÖLN, Germany, 51063."
SIGMA MANUFACTURING SL,L28,Design / Engineering Services | Test & Measurement,https://sigmamanufacturing.es/index.php/servicios/,"Felix Rodriguez de la Fuente, 45, Elche, Spain, 03203."
Silicon Sensing Systems Ltd,K23,Components – Electronic / Electrical | Electronics Manufacturing | Manufacturing,http://www.siliconsensing.com,"Clittaford Road, Southway, Plymouth, Devon, United Kingdom, PL6 6DE."
Sill Optics GmbH,W33,Manufacturing | Optics | Subsystem / Systems Supplier,http://www.silloptics.de,"Johann-Höllfritsch-Str. 13, Wendelstein, Germany, 90530."
Simera Sense,F49,Design / Engineering Services | Optics | Subsystem / Systems Supplier,http://www.simera-sense.com,"9 Technologielaan, Leuven, Belgium, 3001."
Sirris,K41,Research | Lab Materials / Chemicals | Optics,http://www.sirris.be,"Gaston Geenslaan 8, Heverlee (Leuven), Belgium, 3001."
"SIRUI ADVANCED MATERIALS CO., LTD.",N43,Materials Supplier | Components – Mechanical / Other | Manufacturing,http://www.sxsr.com,"No.12 Zhangba 7th Road, High-Tech Zone, Xian, Shanxi, China, 710077."
SITAEL,W35,Components – Mechanical / Other | Electronics Manufacturing | Subsystem / Systems Supplier,http://www.sitael.com,"Via San Sabino, 21, Mola di Bari, BA, Italy, 70042."
SiTime,V21,Components – Electronic / Electrical | Components – Mechanical / Other | Communications & Ground Systems,http://www.sitime.com,"Magdeburgerstr. 8, Hockenheim, Germany, 68766."
SK TECHNOLOGY GmbH,X05,Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.sktechnology.de,"Wernher-von-Braun-Str. 4, Roding, Germany, 93426."
Sky Tronic Sp. z o.o.,Y30,Academia | Components – Electronic / Electrical | Subsystem / Systems Supplier,http://www.skytronic.com.pl,"ul. Zduńska 10, Wrocław, dolnośląskie, Poland, 51-180."
SkyLabs d.o.o.,L10,Electronics Manufacturing | Subsystem / Systems Supplier | Communications & Ground Systems,http://www.skylabs.si,"Zagrebska cesta 104, Maribor, Slovenia, 2000."
Skynopy,U21,Communications & Ground Systems,http://www.skynopy.com,"96 bis boulevard Raspail, Paris, France, 75006."
Skyrora Ltd,C30,Launch Services | Materials Supplier | Manufacturing,http://www.skyrora.com,"7 Drum Mains Park, Cumbernauld, Glasgow, Lanarkshire, United Kingdom, G689LD."
Skywin,T15,Research | Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.skywin.be/,"Av. d'Ecolys 2 - Bte 47, Suarlée, Belgium, 5020."
Skyworks Defense & Space,L47,Design / Engineering Services | Components – Electronic / Electrical,http://www.skyworksinc.com/Category/1171/Space,"880 Yosemite Way, Milpitas, CA, United States, 95035."
SLIMOP Space,S26,Materials Supplier | Optics | Communications & Ground Systems,http://www.slimop.space,"Sancho de Avila, 119, Barcelona, Spain, 08018."
SMAC,F46,Design / Engineering Services | Components – Mechanical / Other | Manufacturing,http://www.smac-sas.com,"ZI Toulon Est, BP119, Toulon, France, France, 83079."
SME4SPACE,P27,Media / Association | Research,https://www.sme4space.org/,"Technologielaan, 9, Leuven, Belgium, B3001."
Smiths High Performance,M42,Engineering Consultancy | Materials Supplier | Manufacturing,http://www.smithshp.com,"Unit 3, Juno Place, Stratton Business Park, Biggleswade, United Kingdom, SG18 8XP."
Smiths Interconnect,H10,Design / Engineering Services | Components – Electronic / Electrical | Electronics Manufacturing,https://www.smithsinterconnect.com/,"c/o Smiths Industries Industrial Group, 255 Blackfriars Road, London, United Kingdom, SE1 9AX."
Sodern,K31,Materials Supplier | Research | Software Supplier / Developer | Components – Electronic / Electrical | Optics | Subsystem / Systems Supplier,http://www.sodern.com,"20 Avenue Descartes, LIMEIL-BREVANNES, Cedex, France, 94451."
SODITECH,F39,Design / Engineering Services | Interconnect / Cable & Wire | Manufacturing,http://www.soditech.com,"1 Bis Allée des gabians, CANNES LA BOCCA, France, France, 06150."
SOLARMEMS,B48,Engineering Consultancy | Design / Engineering Services | Components – Electronic / Electrical,http://www.solar-mems.com,"Parque Empresarial Aerópolisc/ Early Ovington 24, nv 01, La Rinconada - Seville, Spain, 41309."
SOLCERA Advanced Materials,X06,Components – Mechanical / Other | Manufacturing | Optics,http://www.solcera.com,"ZI N°1, rue de l’industrie, Evreux, France, 27000."
Solenix Engineering GmbH,D22,Engineering Consultancy | Software Supplier / Developer | Satellite Operations / Development,http://www.solenix.ch,"Spreestrasse 3, Darmstadt, Germany, D-64295."
Solidkosmos S.A.,ZZZ10,Design / Engineering Services | Subsystem / Systems Supplier | Test & Measurement,http://www.solidkosmos.gr,"Pireos 6, 2nd Floor, Athens, Attica, Greece, 10431."
SolSys Mining,Z15,Design / Engineering Services | Research | Components – Mechanical / Other,http://www.solsysmining.com,"Bråtejordet 35, Strømmen, Norway, 1465."
SONACA,T15,Components – Mechanical / Other | Manufacturing | Subsystem / Systems Supplier,https://www.sonaca.com/,"Avenue Alphonse XIII 15, UCCLE, Hainaut, Belgium, 1180."
SONOVISION (Groupe Ortec),U21,Interconnect / Cable & Wire | Manufacturing | Subsystem / Systems Supplier,https://www.sonovisiongroup.com/,"550 Rue Pierre Berthier, Bâtiment 2 Immeuble Nissiza, Aix-en-Provence, Bouches-du-Rhône, France, 13290."
South West Space Partnership,A05,Interconnect / Cable & Wire | Manufacturing | Satellite Operations / Development,https://www.bristolandbath.co.uk/south-west-space-partnership/,"70 Redcliff St, Bristol, Bristol, United Kingdom, BS1 6AL."
Space Applications Services NV/SA,S20,Design / Engineering Services | Subsystem / Systems Supplier | Communications & Ground Systems,http://www.spaceapplications.com,"Leuvensesteenweg 325, Sint-Stevens-Woluwe, Belgium, 1932."
Space Cargo Unlimited,J45,Launch Services | Satellite Operations / Development,https://space-cu.com,"20 Rue du Commerce Foetz, Mondercange, Luxembourg, 3895."
Space Composite Structures DENMARK,G20,Design / Engineering Services | Components – Mechanical / Other | Manufacturing,http://www.scsdk.dk,"Space Composite Structures DENMARK, Hestehaven 21j, 5260 Odense S, Denmark, 5260."
Space Forge,A19,Materials Supplier | Research | Satellite Operations / Development,http://www.spaceforge.com,"Unit 10 Eastgate Business Park, Wentloog Avenue, Cardiff, Wales, United Kingdom, CF3 2EY."
Space Hellas,R40,Research | Software Supplier / Developer | Communications & Ground Systems,https://www.space.gr/en/,"312 Messogion, Ag. Paraskevi, Athens, Attiki, Greece, 15341."
SPACE IC GmbH,G34,Design / Engineering Services | Components – Electronic / Electrical | Electronics Manufacturing,http://www.space-ic.com,"Garbsener Landstraße 10, Hannover, Germany, 30419."
Space Insider,522,Media / Association | Research,http://www.spaceinsider.tech,"2967 Dundas St W #1258, Toronto, ON, Canada, M6P 1Z2."
Space Inventor,E45,Design / Engineering Services | Satellite Operations / Development | Subsystem / Systems Supplier,http://www.space-inventor.com,"Selma Lagerløfs Vej 312, Aalborg, Denmark, 9220."
Space Lab,D48,Design / Engineering Services | Satellite Operations / Development | Communications & Ground Systems,https://spacelab.kz/,"Zhiembet Zhyrau Street, 2, Astana, Kazakhstan, 010000."
SPACE PRODUCTS AND INNOVATION SRL,209,Design / Engineering Services | Components – Electronic / Electrical | Subsystem / Systems Supplier,http://www.spinintech.com,"VIA DI SANTA CROCE 5, FRASCATI, ITALIA, Italy, 00044."
Space South Central,Y36,Research | Academia,http://www.spacesouthcentral.com,"University House, Winston Churchill Ave, Southsea,, Portsmouth, United Kingdom, PO1 2UP."
Space Structures GmbH,V22,Design / Engineering Services | Components – Mechanical / Other | Subsystem / Systems Supplier,http://www.spacestructures.de,"Fanny-Zobel-Strasse 11, Berlin, Berlin, Germany, 12435."
Space Team Aachen,816,Research | Academia,http://www.spaceteamaachen.de,"Templergraben 55, Aachen, Germany, 52062."
SpaceAM Autonomous Machines,A05,Engineering Consultancy | Design / Engineering Services | Optics,http://www.spaceam.co.uk,"Marsh Road, Gloucestershire, Glos, United Kingdom, GL10 3NG."
SPACEAVOCAT,E27,Engineering Consultancy,http://www.spaceavocat.com,"72 avenue Kleber, Paris, France, 75116."
Spacebackend,J45,Design / Engineering Services | Software Supplier / Developer,http://www.spacebackend.com,"9 avenue des Hauts-Fourneaux, Esch-sur-Alzette, Luxembourg, 4362."
SPACEBEL s.a.,M35,Software Supplier / Developer | Subsystem / Systems Supplier | Communications & Ground Systems,http://www.spacebel.com,"Rue des Chasseurs Ardennais 6 - LIEGE science park, Angleur, Belgium, 4031."
Spaceflight Rocketry Gießen e.V.,815,Research | Academia | Test & Measurement,https://spaceflight-rocketry-giessen.de/,"Heinrich-Buff-Ring 16, Gießen, Hessen, Germany, 35392."
SpaceForest,M32,Launch Services | Components – Electronic / Electrical | Communications & Ground Systems,http://www.spaceforest.pl,"ul. Bolesława Krzywoustego 1B, Gdynia, Poland, 81-035."
SpaceLocker,U21,Design / Engineering Services | Launch Services | Satellite Operations / Development,http://www.spacelocker.fr,"96 bis boulevard Raspail, Paris, France, 75006."
Spacemanic CZ s.r.o.,R36,Launch Services | Satellite Operations / Development | Subsystem / Systems Supplier,http://www.spacemanic.com,"Purkynova 649/127, Brno, Czech Republic, 61200."
SPACEMAP INC,J50,Design / Engineering Services | Software Supplier / Developer | Academia,http://www.spacemap42.com,"#1103-1 ITBT222, Wangsimni-ro, Seongdong-gu, Seoul, South Korea, 04763."
SPACEMOTIONERY,Z25,Academia | Satellite Operations / Development | Test & Measurement,http://www.spacemotionery.it,"via Vela 42, Turin, Italy, 10128."
Spaceopal GmbH,M51,Launch Services | Satellite Operations / Development | Communications & Ground Systems,http://www.spaceopal.com,"Arnulfstrasse 58, Munich, Germany, D-80335."
SPACEOPTIX GmbH,G23,Manufacturing | Optics | Subsystem / Systems Supplier,http://www.spaceoptix.de,"Hans-Knöll-Straße 6, Jena, Thuringia, Germany, 07745."
SpacePNT SA,G47,Electronics Manufacturing | Subsystem / Systems Supplier | Communications & Ground Systems,https://spacepnt.com,"Rue du Puits-Godet 12a, Neuchatel, Switzerland, 2000."
Spaceport Cornwall,A05,Launch Services | Facilities Engineering | Security / Government,https://spaceportcornwall.com/,"Office 5, Space Systems Operations Facility, Newquay, Cornwall, United Kingdom, TR8 4HP."
SPACERACE s.r.o.,R36,Components – Electronic / Electrical | Components – Mechanical / Other | Test & Measurement,https://www.spacerace.cz,"Purkyňova 649/127, Brno, Czech Republic, 61200."
Spain Space,M25,Security / Government,https://www.icex.es,"Paseo Castellana 278, Madrid, Spain, 28046."
Spain Space,L28,Security / Government,http://www.icex.es,"Paseo Castellana 278, Madrid, Spain, 28046."
Spain Space,M21,Security / Government,http://www.icex.es,"Paseo Castellana 278, Madrid, Spain, 28046."
Sparkwing,L41,Engineering Consultancy | Research | Facilities Engineering,https://www.airbus.com/en,"Mendelweg 30, Leiden, Netherlands, 2333 CS."
Spascat,S26,Engineering Consultancy | Software Supplier / Developer,http://www.spascat.com,"Pg Bellresguard 12, El Masnou, Catalunya, Spain, 08320."
"Specialty Coating Systems, Inc",Z30,Materials Supplier,http://www.scscoatings.com/de/,"Robert-Bosch-Str.22, Pliezhausen, Germany, 72124."
Spincraft | Standex ETG,G35,Design / Engineering Services | Components – Mechanical / Other | Manufacturing,http://www.StandexETG.com,"9 Shelley Road, Newburn Industrial Estate, Newcastle Upon Tyne, United Kingdom, NE15 9RT."
Spirent Communications,A05,Test & Measurement | Communications & Ground Systems | Security / Government,http://www.spirent.com,"Northwood Park, Gatwick Road, Crawley, West Sussex, United Kingdom, RH10 9XN."
